"http://www.google.com/url?q=http://www.mosict.gov.bd/index.php%3Foption%3Dcom_docman%26task%3Ddoc_download%26gid%3D310%26Itemid%3D390&amp;usd=2&amp;usg=ALhdy28tio3X8YJbv2usaceMLU8zhHB5rA"<>National Information and Communication Technology (ICT) Policy (2008)
"http://www.google.com/url?q=http://www.mopme.gov.bd/&amp;usd=2&amp;usg=ALhdy28xEZUQ7qEN84XL41OkbGWnb18D-Q"<>Ministry of Primary and mass education
"http://www.google.com/url?q=http://www.mopme.gov.bd/NPA_II_frm.htm&amp;usd=2&amp;usg=ALhdy2_jMgJhlnWXenR7fsXHZdu6QDKH_g"<>Education for All - National Plan of Action (NPA II) 2003-2015
"http://www.google.com/url?q=http://www.mes.gov.bb/&amp;usd=2&amp;usg=ALhdy2_QBbb5qUvasZWaTMOM9pmbTlTUtA"<>Ministry of Education, Youth Affairs &amp; Sports
"http://www.google.com/url?q=http://www.mes.gov.bb/pageselect.cfm%3Fpage%3D89%2697937687&amp;usd=2&amp;usg=ALhdy29UXdIMP4i4ndR-YGKFixUoQoI2qA"<>Education Sector Enhancement Programme - 
"http://www.google.com/url?q=http://www.commerce.gov.bb/Downloads/DRAFT_StrategicPlanFinalV.pdf&amp;usd=2&amp;usg=ALhdy2-sSJCMo5HBfd12L_x8R1fE6IyhNA"<>Draft National Strategic ICT plan (2005)
"http://www.google.com/url?q=http://www.minedu.unibel.by/&amp;usd=2&amp;usg=ALhdy2_tbyDeBSd6Ll6I6UAMzG9TfHAfSw"<>Ministry of Education (Belarusian / English)  
"http://www.google.com/url?q=http://giac.unibel.by/modules.php%3Fop%3Dmodload%26name%3DUpDownload%26file%3Dindex%26req%3Dgetit%26lid%3D242&amp;usd=2&amp;usg=ALhdy2_NBNA_mcvWoHrsexmXRD7W-PMZ7A"<>Integrated Information Systems Education of the Republic of Belarus for 2007-2010 (Russian, 2007)
"http://www.google.com/url?q=http://www.ond.vlaanderen.be/english/&amp;usd=2&amp;usg=ALhdy2-gL4C0LY6JiRHGI30bdghlQMIkPw"<>Ministry of the Flemish Community, Department of Education (Flemish / English)
"http://www.google.com/url?q=http://www.ond.vlaanderen.be/ict/english/&amp;usd=2&amp;usg=ALhdy28HbXeJiAfX2m3WeR86ozF6C6jN2Q"<>ICT Policy and related documents (2004)
"http://www.google.com/url?q=http://www.ond.vlaanderen.be/ict/archief/Vision_text_ICT_in_education.pdf&amp;usd=2&amp;usg=ALhdy29HafaHsg5b3cZRyZS7moH5Un84yg"<>ICT policy vision paper (2002)
"http://www.google.com/url?q=http://www.ond.vlaanderen.be/ict/english/insight_country_report_Vlaanderen.pdf&amp;usd=2&amp;usg=ALhdy2_mdecnlQ69KwLJZsa5SOyNxbvfBw"<>Report: ICT policies in education (2006)
"http://www.google.com/url?q=http://www.ond.vlaanderen.be/ict/english/competencies_knowlegde_society.pdf&amp;usd=2&amp;usg=ALhdy2-OBYIxyTyJSimmZUrhbChJyrQ3vg"<>Competences for the knowledge society: ICT in education initiative 2007 - 2009
"http://www.google.com/url?q=http://www.moes.gov.bz/&amp;usd=2&amp;usg=ALhdy28xDtQbtOruF-t-L0v0tobSM8IXsQ"<>Ministry of Education (English)
"http://www.google.com/url?q=http://www.ceducar.org/&amp;usd=2&amp;usg=ALhdy29YJHDpsKI_bzgcXus-WFc658TaWA"<>Ceducar (Spanish)
"http://www.google.com/url?q=http://www.moes.gov.bz/Files/Resources/ActionPlanFinal.pdf&amp;usd=2&amp;usg=ALhdy29Vy1OhZYm61dXmcMEnlDO46116mA"<>Action Plan 2005 – 2010
"http://www.google.com/url?q=http://www.gouv.bj/spip.php%3Frubrique133&amp;usd=2&amp;usg=ALhdy2_8L3JOr_MJQLyMIQyHqlpxVSdl-Q"<>Ministère de l’Enseignement Maternel et Primaire (French)
"http://www.google.com/url?q=http://planipolis.iiep.unesco.org/upload/Benin/Benin_PDDE_T1_T2_CMEF.pdf&amp;usd=2&amp;usg=ALhdy2_uAO2vWm5_lGSt4vLC0jHUk-xUKg"<>Education Plan 2006-2015 (French, 2006)
"http://www.google.com/url?q=http://www.gouv.bj/spip.php%3Frubrique168&amp;usd=2&amp;usg=ALhdy28itk75CC7fzQP-77a4LkIFxk4ITA"<>Ministère de l’Enseignement Secondaire et de la Formation Technique et Professionnelle
"http://www.google.com/url?q=http://www.mesrs.bj/spip.php%3Farticle42&amp;usd=2&amp;usg=ALhdy29LASSH7qL9yLI_rk2q_xkXGI_E7w"<>Ministère de l’Enseignement Supérieur et de la Recherche Scientifique (MESFP) (French)
"http://www.google.com/url?q=http://www.gouv.bj/spip.php%3Farticle288&amp;usd=2&amp;usg=ALhdy2_PyrQe46hN43e9ffEraBgHc2d5Bw"<>Bénin 2025: une société de l’information solidaire, épanouie et ouverte (French)
"http://www.google.com/url?q=http://www.gouv.bj/spip.php%3Farticle288&amp;usd=2&amp;usg=ALhdy2_PyrQe46hN43e9ffEraBgHc2d5Bw"<>Politique et stratégies des TIC au Bénin (French)
"http://www.google.com/url?q=http://www.education.gov.bt/&amp;usd=2&amp;usg=ALhdy2_Ij4dEYOfVLaHTX1sB7eTKllVMNg"<>Ministry of Education 
"http://www.google.com/url?q=http://www.dit.gov.bt/guidelines/BIPS%2520Final%2520Report%2520-%2520v5.1.pdf&amp;usd=2&amp;usg=ALhdy2-R7TCw6yVtRIyxoYHymovyJQdKMQ"<>Information and Communications Technology Policy and Strategies (BIPS) (2004)
"http://www.google.com/url?q=http://www.education.gov.bt/Publications/Edn%2520Sector%2520Strategy.pdf&amp;usd=2&amp;usg=ALhdy2_kyhbEdPyFnLJ2Jq_KsqbrciSOiQ"<>Education Sector Strategy (2006) 
